"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"SEQ21857","","","30","2","109","63","21.58273381294964","96.92307692307692","8.669724770642201","0.00034600169468509924","1.0","0.03375592533347828","3","3","2","0.25","1.0","0.6875"
"SEQ9142","","","7","15","132","50","5.0359712230215825","76.92307692307693","0.17676767676767677","0.0003566546031067125","1.0","0.03456479113816974","13","7","6","0.9999999999999999","0.9999999999999999","0.96875"
"SEQ20141","","","106","33","33","32","76.2589928057554","49.23076923076923","3.1147842056932964","0.0003807069428016415","1.0","0.036653061848415935","20","13","11","0.2631759643554687","0.8238029479980463","0.054945054945054944"
"SEQ2579","","","73","51","66","14","52.51798561151079","21.53846153846154","0.3036244800950683","0.000389939099780911","1.0","0.0372965280143389","16","1","15","0.000518798828125","0.000518798828125","0.000999000999000999"
"SEQ21974","","","28","29","111","36","20.14388489208633","55.38461538461539","0.3131407269338304","0.0004206951078099013","1.0","0.03997696238759803","20","9","14","0.11531829833984371","0.8238029479980463","0.008991008991008992"
"SEQ21805","","","25","1","114","64","17.985611510791365","98.46153846153847","14.035087719298245","0.000496918506594825","1.0","0.04661477836864531","2","1","1","1.0","1.0","1.0"
"SEQ23767","","","25","1","114","64","17.985611510791365","98.46153846153847","14.035087719298245","0.000496918506594825","1.0","0.04661477836864531","12","12","1","0.00048828125","0.006347656250000001","0.008991008991008992"
"SEQ22312","","","20","0","119","65","14.388489208633093","100.0","inf","0.0005521732413608369","1.0","0.05134718386277058","13","13","0","0.000244140625","0.000244140625","0.001998001998001998"
"SEQ15994","","","60","45","79","20","43.16546762589928","30.76923076923077","0.33755274261603374","0.0005543839722781025","1.0","0.05134718386277058","25","14","16","0.22952294349670388","0.690037965774536","0.14457831325301204"
"SEQ21434","","","29","2","110","63","20.863309352517987","96.92307692307692","8.304545454545455","0.0006027849564181652","1.0","0.05478978293306478","2","2","2","0.5","0.5","0.96875"
"SEQ7113","","","110","63","29","2","79.13669064748201","3.076923076923077","0.120415982484948","0.0006027849564181652","1.0","0.05478978293306478","2","2","2","0.5","0.5","0.75"
"SEQ21417","","","29","2","110","63","20.863309352517987","96.92307692307692","8.304545454545455","0.0006027849564181652","1.0","0.05478978293306478","2","2","2","0.5","0.5","1.0"
"SEQ21554","","","85","55","54","10","61.15107913669065","15.384615384615385","0.28619528619528617","0.0006566379898436907","1.0","0.056356169692389414","3","2","3","0.25","1.0","0.4375"
"SEQ20149","","","105","33","34","32","75.53956834532374","49.23076923076923","2.9946524064171123","0.0006782449919145843","1.0","0.056356169692389414","20","13","11","0.2631759643554687","0.8238029479980463","0.06493506493506493"
"SEQ4855","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","3","2","2","1.0","1.0","0.5"
"SEQ9047","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.375"
"SEQ9070","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.59375"
"SEQ9089","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.6875"
"SEQ9204","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.46875"
"SEQ9258","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.5"
"SEQ9273","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.5625"
"SEQ9300","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.40625"
"SEQ9351","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.375"
"SEQ9438","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.46875"
"SEQ9466","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.53125"
"SEQ19742","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.5"
"SEQ20856","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","7","6","2","0.125","0.4531249999999996","0.002997002997002997"
"SEQ30114","","","2","9","137","56","1.4388489208633095","86.15384615384616","0.0908353609083536","0.000685485732215752","1.0","0.056356169692389414","7","2","5","0.4531249999999996","0.4531249999999996","0.058941058941058944"
"SEQ31837","","","137","56","2","9","98.56115107913669","13.846153846153847","11.008928571428571","0.000685485732215752","1.0","0.056356169692389414","2","2","2","0.5","0.5","0.625"
"SEQ672","","","85","23","54","42","61.15107913669065","64.61538461538461","2.8743961352657004","0.0008620810356125216","1.0","0.0704787367327019","19","14","7","0.06356811523437494","0.3592834472656249","0.008991008991008992"
"SEQ23748","","","23","1","116","64","16.546762589928058","98.46153846153847","12.689655172413794","0.000925710256919033","1.0","0.07478640684746654","11","11","1","0.0009765625","0.011718750000000002","0.01898101898101898"
"SEQ7014","","","50","9","89","56","35.97122302158273","86.15384615384616","3.495630461922597","0.0009403238253337326","1.0","0.07478640684746654","2","2","2","0.5","0.5","0.875"
"SEQ15667","","","89","56","50","9","64.02877697841727","13.846153846153847","0.2860714285714286","0.0009403238253337326","1.0","0.07478640684746654","2","2","2","0.5","0.5","1.0"
"SEQ16000","","","89","56","50","9","64.02877697841727","13.846153846153847","0.2860714285714286","0.0009403238253337326","1.0","0.07478640684746654","2","2","2","0.5","0.5","1.0"
"SEQ16075","","","89","56","50","9","64.02877697841727","13.846153846153847","0.2860714285714286","0.0009403238253337326","1.0","0.07478640684746654","2","2","2","0.5","0.5","1.0"
"SEQ1850","","","95","58","44","7","68.34532374100719","10.76923076923077","0.26057993730407525","0.000996954733048698","1.0","0.07886181385640348","20","7","15","0.04138946533203125","0.2631759643554687","0.0999000999000999"
"SEQ652","","","133","52","6","13","95.68345323741008","20.0","5.541666666666667","0.0011100833010614587","1.0","0.08640935653049674","14","9","6","0.4239501953124999","0.7905273437500004","0.011988011988011988"
"SEQ17834","","","133","52","6","13","95.68345323741008","20.0","5.541666666666667","0.0011100833010614587","1.0","0.08640935653049674","6","1","5","0.21875000000000003","0.21875000000000003","0.53125"
"SEQ22072","","","6","13","133","52","4.316546762589928","80.0","0.18045112781954886","0.0011100833010614587","1.0","0.08640935653049674","6","5","1","0.21875000000000003","0.21875000000000003","0.46875"
"SEQ21536","","","34","31","105","34","24.46043165467626","52.307692307692314","0.35514592933947775","0.001237326047797547","1.0","0.09580438827232436","22","5","19","0.000855445861816406","0.016900539398193356","0.000999000999000999"
"SEQ15972","","","92","27","47","38","66.18705035971223","58.46153846153847","2.7549251379038613","0.0012900371071658387","1.0","0.09936001592770992","21","11","10","1.0","1.0","0.78125"
"SEQ5910","","","131","51","8","14","94.24460431654677","21.53846153846154","4.495098039215686","0.0013198170446402752","1.0","0.10112147974484705","14","9","6","0.4239501953124999","0.7905273437500004","0.027972027972027972"
"SEQ21893","","","69","48","70","17","49.64028776978417","26.153846153846157","0.34910714285714284","0.0013528147660898308","1.0","0.10310985045290928","16","4","13","0.021270751953125","0.076812744140625","0.07892107892107893"
"SEQ21336","","","64","46","75","19","46.043165467625904","29.230769230769234","0.35246376811594204","0.0014476496617370981","1.0","0.10949535969503948","16","4","14","0.004180908203124999","0.076812744140625","0.007992007992007992"
"SEQ18095","","","102","60","37","5","73.38129496402878","7.6923076923076925","0.22972972972972974","0.001461434003739314","1.0","0.10949535969503948","21","5","16","0.026603698730468753","0.026603698730468753","0.19230769230769232"
"SEQ4432","","","90","56","49","9","64.74820143884892","13.846153846153847","0.29518950437317787","0.0014814870315441992","1.0","0.10949535969503948","2","2","2","0.5","0.5","1.0"
"SEQ15701","","","90","56","49","9","64.74820143884892","13.846153846153847","0.29518950437317787","0.0014814870315441992","1.0","0.10949535969503948","2","2","2","0.5","0.5","1.0"
"SEQ16037","","","90","56","49","9","64.74820143884892","13.846153846153847","0.29518950437317787","0.0014814870315441992","1.0","0.10949535969503948","2","2","2","0.5","0.5","1.0"
"SEQ7985","","","49","9","90","56","35.25179856115108","86.15384615384616","3.387654320987654","0.0014814870315441996","1.0","0.10949535969503948","2","2","2","0.5","0.5","1.0"
"SEQ17089","","","65","46","74","19","46.76258992805755","29.230769230769234","0.3628084606345476","0.0015148507439859966","1.0","0.11139862204769384","17","8","13","0.049041748046874986","0.9999999999999998","0.004995004995004995"
"SEQ22311","","","22","1","117","64","15.827338129496402","98.46153846153847","12.034188034188034","0.0015763297265269636","1.0","0.1137681163403121","15","14","1","0.0009765624999999998","0.0009765624999999998","0.004995004995004995"
"SEQ14387","","","132","52","7","13","94.96402877697841","20.0","4.714285714285714","0.0016975997346614059","1.0","0.1137681163403121","7","1","6","0.125","0.125","0.375"
"SEQ19571","","","132","52","7","13","94.96402877697841","20.0","4.714285714285714","0.0016975997346614059","1.0","0.1137681163403121","7","1","6","0.125","0.125","0.53125"
"SEQ31176","","","11","16","128","49","7.913669064748201","75.38461538461539","0.26318359375","0.0017335497292122564","1.0","0.1137681163403121","14","8","6","0.7905273437500004","0.7905273437500004","0.78125"
"SEQ3848","","","52","10","87","55","37.410071942446045","84.61538461538461","3.2873563218390807","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","0.9375"
"SEQ7653","","","52","10","87","55","37.410071942446045","84.61538461538461","3.2873563218390807","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ15578","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ15657","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ16175","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ16463","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ16601","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ16669","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ16758","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ17378","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ17432","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ17829","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ17877","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ18087","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ18113","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ18130","","","87","55","52","10","62.589928057553955","15.384615384615385","0.3041958041958042","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","1.0"
"SEQ31580","","","52","10","87","55","37.410071942446045","84.61538461538461","3.2873563218390807","0.0017416139817195081","1.0","0.1137681163403121","2","2","2","0.5","0.5","0.9375"
"SEQ2518","","","51","10","88","55","36.69064748201439","84.61538461538461","3.1875","0.0018036219072674873","1.0","0.1137681163403121","3","2","3","0.25","1.0","0.59375"
"SEQ3295","","","51","10","88","55","36.69064748201439","84.61538461538461","3.1875","0.0018036219072674873","1.0","0.1137681163403121","3","2","3","0.25","1.0","0.3125"
"SEQ3495","","","51","10","88","55","36.69064748201439","84.61538461538461","3.1875","0.0018036219072674873","1.0","0.1137681163403121","3","2","3","0.25","1.0","0.28125"
"SEQ3575","","","51","10","88","55","36.69064748201439","84.61538461538461","3.1875","0.0018036219072674873","1.0","0.1137681163403121","3","2","3","0.25","1.0","0.28125"
